attempts_per_min,fail_ratio,unique_accounts,device_change,geo_anomaly,honeypot,typing_speed
3,0.13586980893756465,1,0.0,0,0.0,4.255736644934912
3,0.1973066790278162,1,0.0,0,0.0,2.9582510127927106
1,0.0761267948709688,1,0.0,0,0.0,4.459744626155981
66,0.9456644283212629,62,1.0,0,1.0,0.17574534243630674
2,0.08255784808644265,1,0.0,0,0.0,4.7648630397990885
4,0.18171648460392437,1,0.0,1,0.0,2.7718589460747713
4,0.13623611206794992,1,1.0,0,0.0,4.640696514924635
5,0.20263178102477175,1,0.0,0,0.0,4.839837476843417
5,0.23135573641162976,1,0.0,0,0.0,3.109024595082456
0,0.02232983131217716,1,0.0,0,0.0,2.3971213799102906
3,0.22674784089433578,1,0.0,0,0.0,4.93929463814286
3,0.1816339976928057,1,0.0,0,0.0,4.861635242776902
2,0.26788349991853905,1,0.0,0,0.0,3.5644593191387166
2,0.072263915672254,1,1.0,0,0.0,3.710068633303033
1,0.13173271898050726,1,0.0,0,0.0,2.6576270160377056
1,0.1664230774107897,1,0.0,0,0.0,2.5439530954720992
64,0.8156593388971162,20,1.0,0,0.0,0.10150217676608042
0,0.13490526297742217,1,0.0,0,0.0,2.3231567322341937
2,0.04394329484379945,1,0.0,0,0.0,2.7279760525134855
2,0.026554129526751524,1,0.0,0,0.0,2.252660111490271
1,0.24032334634117034,1,0.0,0,0.0,2.8033173128731947
4,0.1296469913827048,1,0.0,0,0.0,4.086089790547035
0,0.2012569813465451,1,0.0,0,0.0,2.951832470769121
0,0.2220270830499779,1,0.0,0,0.0,2.5245417576456513
1,0.021131484444684243,1,0.0,0,0.0,4.687779787677052
1,0.09301752320571034,1,0.0,0,0.0,3.5745743133548924
2,0.2832424256686601,1,0.0,0,0.0,4.024651299907108
0,0.130869162890239,1,1.0,1,0.0,3.2457078634469805
1,0.07568192124935587,1,0.0,0,0.0,3.1564542377720795
1,0.07934279769446081,1,0.0,0,0.0,2.849898817431799
53,0.8822802281735641,38,1.0,0,1.0,0.40048221510214066
2,0.03720178514379528,1,0.0,0,0.0,2.816508239672101
2,0.0331567643075059,1,0.0,0,0.0,2.160259168248717
2,0.05814791054268798,1,0.0,0,0.0,3.6736691854470807
1,0.2789054239098448,1,1.0,0,0.0,3.0945259510185585
5,0.23402770224781977,1,1.0,0,0.0,4.616413486984612
1,0.023495801874451615,1,0.0,0,0.0,2.4630513922278694
5,0.15663927036738307,1,0.0,0,0.0,4.6186272898480905
3,0.26816815732863264,1,0.0,0,0.0,3.526839057402468
4,0.25842068613772096,1,0.0,0,0.0,2.823217158178829
4,0.14055697899556388,1,0.0,0,0.0,2.5316195947193467
3,0.028872650420305443,1,0.0,0,0.0,4.8899516625097075
4,0.02705511895639748,1,0.0,1,0.0,3.4212255884153357
1,0.246016985039732,1,0.0,0,0.0,4.632013168612272
1,0.16069171924574865,1,0.0,0,0.0,2.376160704768354
2,0.1846844370696951,1,0.0,0,0.0,2.178248021592176
1,0.047126388375432295,1,0.0,0,0.0,2.6257784352297313
60,0.8723262521672679,49,1.0,0,1.0,0.3772982566873355
2,0.24224208262176405,1,0.0,0,0.0,3.2993612430053028
4,0.020422339460787076,1,0.0,0,0.0,4.4726257677882515
2,0.22470743631937284,1,0.0,0,0.0,2.148538393779239
3,0.15933245911295255,1,0.0,0,0.0,3.3742900825715747
6,0.06926312821315551,1,0.0,0,0.0,2.1007160899618937
1,0.28968636574064355,1,1.0,0,0.0,4.12348300992786
1,0.24875789192434283,1,0.0,0,0.0,2.183612347448904
2,0.08369698971912011,1,0.0,0,0.0,2.855825634776945
4,0.16961806364157703,1,0.0,0,0.0,2.8166124167057713
2,0.0723936176171124,1,0.0,0,0.0,4.171147987630311
1,0.09929260571622155,1,0.0,0,0.0,3.3793879638060997
1,0.1808797939800695,1,0.0,0,0.0,2.773553686090132
2,0.10660714257190192,1,0.0,0,0.0,2.768522517719511
3,0.09333679834734625,1,0.0,0,0.0,3.27299756070258
2,0.09909252020771116,1,0.0,0,0.0,2.656602918765449
50,0.827446859244687,19,1.0,0,1.0,0.28623861354477287
0,0.2612616440146225,1,0.0,0,0.0,3.5968906455212792
1,0.12257023882431124,1,0.0,0,0.0,4.06214165782331
1,0.11313695884309692,1,0.0,0,0.0,2.2144786291889247
5,0.13281161363169483,1,0.0,1,0.0,2.766358299429699
9,0.17215021258913132,1,0.0,0,0.0,3.415137772634651
1,0.12054872760679944,1,0.0,0,0.0,3.3508809609953865
1,0.12359798169603071,1,0.0,0,0.0,3.7887750289026765
3,0.2603234937601475,1,0.0,0,0.0,4.320460448116346
2,0.03634087298311066,1,0.0,0,0.0,3.2771702956791233
1,0.11070250434391081,1,0.0,0,0.0,3.659217778084178
2,0.2651266608123337,1,0.0,0,0.0,2.160541531328451
2,0.20390944594070456,1,0.0,0,0.0,2.2043732422160995
3,0.10226383969950144,1,0.0,0,0.0,3.8536018035081034
4,0.12432334943671287,1,0.0,0,0.0,3.6068126628716675
2,0.2502371550400772,1,0.0,0,0.0,4.8234484610796144
3,0.2635924800793414,1,0.0,0,0.0,3.3229730543448674
2,0.03418566038438021,1,0.0,0,0.0,2.528220559790212
3,0.06373648996590066,1,0.0,0,0.0,2.8532483332154275
3,0.2782881974552626,1,0.0,0,0.0,2.7281223263978376
2,0.23798051127977954,1,0.0,0,0.0,2.1593111886665795
0,0.21193227557946318,1,0.0,0,0.0,2.5387389564395053
1,0.2141222200874982,1,0.0,0,0.0,4.126930348450701
5,0.15091660674224874,1,0.0,0,0.0,2.040288485094335
2,0.0649948946895594,1,0.0,0,0.0,2.3980343326241433
1,0.08849360296849483,1,0.0,0,0.0,4.748408920141742
2,0.08673889453915896,1,0.0,0,0.0,3.219434653071576
2,0.10781134860167138,1,0.0,0,0.0,2.4408492568413642
5,0.02277726396403613,1,0.0,0,0.0,3.1841056655402884
4,0.08264643969658383,1,0.0,0,0.0,3.0278205894878556
0,0.10659075530587132,1,0.0,0,0.0,3.022504504374192
3,0.0008926086932771637,1,1.0,0,0.0,4.728823126947528
4,0.2041249833300361,1,0.0,0,0.0,2.975991136437579
1,0.011301897905145464,1,0.0,0,0.0,4.049682159565119
1,0.12290534426506554,1,0.0,0,0.0,2.3826580457237667
2,0.2207265369745414,1,0.0,0,0.0,2.1710707178724724
3,0.10104982670818637,1,0.0,0,0.0,2.171955141974734
0,0.1789886134148155,1,0.0,0,0.0,3.709675230470512
1,0.06287732178810378,1,1.0,0,0.0,2.840148774063196
2,0.22022335478689498,1,0.0,1,0.0,2.9920054666263507
2,0.0182041166405141,1,0.0,0,0.0,3.6587740100703927
2,0.09447853258262597,1,0.0,0,0.0,4.207288797421979
3,0.07373684780779112,1,0.0,0,0.0,2.95483146730833
3,0.13041223998245807,1,0.0,0,0.0,2.4616247909483056
2,0.2189078079078894,1,0.0,0,0.0,3.9476746218514007
1,0.10600103165347846,1,0.0,0,0.0,3.857920820121465
1,0.26461167007996095,1,0.0,0,0.0,2.2030246339200845
2,0.009036004304641488,1,0.0,1,0.0,3.3827682775922954
2,0.2158841128045804,1,1.0,0,0.0,4.259482080762541
3,0.15042386906303934,1,0.0,0,0.0,2.4809985401898498
1,0.09796840367653038,1,0.0,0,0.0,4.738895929868291
0,0.08820766323478861,1,0.0,0,0.0,4.8592666300353
3,0.023315808342964428,1,0.0,0,0.0,2.0891453734877974
2,0.12826091842154266,1,0.0,0,0.0,3.0578792857373167
6,0.2614734330859153,1,0.0,0,0.0,4.177488229859929
3,0.061070916560826735,1,0.0,0,0.0,4.728937976288703
4,0.10842460593654768,1,0.0,0,0.0,4.0065272283677515
0,0.05750776688089829,1,0.0,0,0.0,3.804312809269971
1,0.06470382109076024,1,0.0,0,0.0,2.2936992500241487
5,0.11380758585235123,1,0.0,0,0.0,2.4350046014919235
3,0.08389563244461976,1,0.0,0,0.0,3.5644606686862126
3,0.1394386357454702,1,0.0,0,0.0,2.518909702370289
1,0.055007566534210225,1,0.0,1,0.0,3.1201604941216283
0,0.105877116220001,1,1.0,0,0.0,3.764160141499411
3,0.041986809854959735,1,0.0,0,0.0,4.194948092809581
1,0.11072297675400665,1,1.0,0,0.0,4.004480744660445
58,0.9983672467950212,37,1.0,1,1.0,0.37051784297035484
0,0.10032252976512046,1,0.0,0,0.0,4.800991831566012
3,0.03876911513990663,1,0.0,0,0.0,2.5364395933459334
2,0.019173443193707573,1,0.0,0,0.0,2.4561638430988464
2,0.03493449819672338,1,0.0,0,0.0,4.8227866994980255
59,0.8404938280121776,55,1.0,1,1.0,0.14289183752790177
0,0.29492326775745936,1,0.0,0,0.0,3.1671811321279977
0,0.2304095557048318,1,0.0,0,0.0,3.5686130720710585
2,0.014613149117493661,1,0.0,0,0.0,3.3563747665256107
2,0.10267681307850647,1,0.0,0,0.0,4.76076400869681
3,0.15930774974207365,1,0.0,0,0.0,2.7746880096615802
3,0.08996938253554758,1,0.0,0,0.0,4.711660925406555
3,0.15531595512216903,1,0.0,0,0.0,4.423986530967564
1,0.2733727629493597,1,0.0,0,0.0,2.5377822094740905
56,0.927545103224816,60,1.0,1,1.0,0.14774599127358107
3,0.056041647066383135,1,0.0,0,0.0,4.512856323917412
0,0.2338419759193437,1,0.0,0,0.0,4.5305544255319425
71,0.8814791253630503,29,1.0,1,1.0,0.12241590975321
2,0.025021962539333188,1,0.0,0,0.0,2.8102180132597154
52,0.8034282705822988,20,1.0,0,1.0,0.48179334088946324
2,0.29008715190015294,1,0.0,0,0.0,4.593549188308847
1,0.005432073810728177,1,0.0,0,0.0,4.402406207206058
1,0.2421289623188063,1,0.0,0,0.0,4.4368118185061896
0,0.15647720185085587,1,0.0,0,0.0,4.672411754800066
6,0.22801006678663593,1,0.0,0,0.0,2.0798975643732915
4,0.16121487607891502,1,1.0,0,0.0,2.091640301396639
1,0.02786772472543021,1,0.0,0,0.0,4.568808962080737
4,0.1392852497037568,1,0.0,0,0.0,4.477843422159405
2,0.19699264803881414,1,1.0,0,0.0,4.80833692091059
2,0.1301733267064283,1,0.0,0,0.0,4.269245425111812
2,0.2533019506713919,1,0.0,0,0.0,3.8032450831327536
1,0.09189479900575652,1,0.0,0,0.0,2.5597018216498184
4,0.20975777458313383,1,0.0,1,0.0,3.718723285494053
2,0.13466090994584942,1,0.0,0,0.0,4.326029098811229
3,0.19034657208363426,1,0.0,0,0.0,3.324328258664967
3,0.022832661343273306,1,0.0,0,0.0,2.6373243532256367
6,0.08436835007003485,1,0.0,0,0.0,3.139887995198908
2,0.24681676756943904,1,0.0,0,0.0,4.016645177257592
0,0.24665227592503233,1,0.0,0,0.0,2.26904397943257
4,0.06697127871126353,1,0.0,0,0.0,2.372750216478117
1,0.09083340771882165,1,1.0,0,0.0,2.6541061242515402
5,0.14010811549458355,1,0.0,0,0.0,3.9059966569146063
1,0.24445491242122722,1,0.0,0,0.0,2.2370697184984527
62,0.8429420441385704,88,1.0,1,1.0,0.2451492265659575
3,0.27850083794150404,1,0.0,0,0.0,2.5865948874112967
3,0.09457158406376416,1,0.0,0,0.0,3.2329552636569967
66,0.9440940763548766,19,1.0,1,1.0,0.12990324449074897
5,0.17721275961172633,1,0.0,1,0.0,3.4857462770351635
59,0.9324160191759845,53,1.0,0,1.0,0.265696460936419
2,0.15328929261113292,1,0.0,0,0.0,4.189969188949951
1,0.10280180680156444,1,0.0,1,0.0,2.6015382508009406
1,0.01974946904903676,1,0.0,0,0.0,3.155324264705632
4,0.07871810804227997,1,0.0,1,0.0,4.794342427008811
7,0.07967606860739646,1,0.0,0,0.0,3.708954339985695
4,0.18503466610106284,1,0.0,0,0.0,3.8503071588342
5,0.2094942133842227,1,0.0,0,0.0,4.6734405477178385
4,0.24098584135818057,1,0.0,0,0.0,3.7518032115919535
3,0.010634861374641836,1,1.0,1,0.0,2.8498301136905306
8,0.27110920572692765,1,0.0,0,0.0,3.253164859989103
1,0.21741983964033287,1,0.0,0,0.0,2.6865369700891333
1,0.2533629056182647,1,0.0,0,0.0,3.8065861971743526
3,0.2846241956143903,1,0.0,0,0.0,3.2105723250621154
1,0.14748498992564843,1,0.0,0,0.0,2.6679322588115033
1,0.22401258442674168,1,0.0,0,0.0,3.46616930399897
55,0.9850129319187437,25,1.0,1,1.0,0.37181478516554434
4,0.13535806580883733,1,1.0,0,0.0,3.585532087566019
0,0.23925566845490742,1,0.0,0,0.0,3.9869486942864714
1,0.2872754447057887,1,0.0,0,0.0,4.62862275898607
1,0.29422780839910995,1,0.0,0,0.0,2.918362295620942
57,0.8525789010090851,22,1.0,1,1.0,0.3961313435261343
2,0.19503419029311678,1,1.0,0,0.0,4.12711152022913
6,0.07594983557326247,1,0.0,0,0.0,4.395262730565807
58,0.9559815280780765,78,1.0,0,0.0,0.33192823391470594
3,0.17559289495960784,1,0.0,0,0.0,2.3679223555965154
1,0.1998303457009403,1,0.0,0,0.0,2.46401763603177
3,0.08182381874970097,1,0.0,0,0.0,2.012914171603113
2,0.19387177520782248,1,0.0,0,0.0,2.397590516494866
65,0.813074067379901,34,1.0,0,1.0,0.17364758207438924
2,0.2010686639662135,1,0.0,0,0.0,4.336155461909036
0,0.09364715945044877,1,0.0,0,0.0,3.3365548501687203
4,0.003850800926774045,1,0.0,0,0.0,2.62588468015621
1,0.1484973041384776,1,0.0,0,0.0,4.89159829500586
1,0.038384958786700195,1,0.0,0,0.0,3.998263251114361
3,0.05010476587690453,1,0.0,0,0.0,3.1090882800647788
3,0.022658031389167454,1,0.0,0,0.0,2.7510754037978966
1,0.021867553127101622,1,0.0,0,0.0,2.568865108435291
4,0.2476427215741368,1,1.0,0,0.0,3.702605259002752
1,0.17492125262838984,1,0.0,0,0.0,4.467086472723906
1,0.28106601237698714,1,0.0,0,0.0,4.58532416250933
2,0.28407682845977206,1,0.0,0,0.0,2.190671797047375
50,0.9765321856876239,89,1.0,0,1.0,0.35149475126302354
1,0.09941458877167508,1,0.0,0,0.0,2.584285314219298
1,0.06001110132044336,1,1.0,0,0.0,3.694899846707048
71,0.9451456589798769,85,1.0,1,1.0,0.26563180820547716
1,0.061298869800596845,1,0.0,0,0.0,2.019612821535592
46,0.9964989140019808,78,1.0,1,0.0,0.3862734125027847
2,0.08834119345917155,1,0.0,0,0.0,2.0090663132151168
2,0.21186955552842604,1,0.0,0,0.0,4.9295161305268955
0,0.27517619569231017,1,0.0,0,0.0,4.7114177739187495
2,0.08050841630199974,1,0.0,0,0.0,2.15803047706723
2,0.053291906237679196,1,0.0,0,0.0,4.6491187281181645
61,0.913517001923725,86,1.0,1,1.0,0.23807137026814826
2,0.031734029541045934,1,0.0,0,0.0,3.359441505396364
2,0.14859813866857213,1,0.0,0,0.0,4.381910497182712
3,0.10600904979721003,1,0.0,0,0.0,4.298331951440569
4,0.01624640828578736,1,1.0,0,0.0,2.503561504651207
6,0.003910744718490044,1,0.0,0,0.0,4.5307816484523045
2,0.19692466443826456,1,0.0,0,0.0,3.858010193600669
1,0.27364764244050305,1,0.0,0,0.0,4.3561499508936565
4,0.11778747682377509,1,0.0,0,0.0,2.4357348470375855
1,0.21697235930910652,1,0.0,0,0.0,2.437266011479848
2,0.18727672298368575,1,0.0,0,0.0,2.761367634194552
6,0.0025849031189711822,1,0.0,0,0.0,2.7154260544305027
0,0.1928547502103257,1,0.0,1,0.0,2.759557977871168
1,0.19003058603127448,1,0.0,0,0.0,4.184241483634746
1,0.2582748137717061,1,0.0,0,0.0,3.3778212454144128
3,0.23205824929587934,1,1.0,0,0.0,3.1228919061904192
6,0.2778463563311929,1,0.0,0,0.0,2.0500866141643512
1,0.2144398329240934,1,0.0,0,0.0,2.2276999347216453
0,0.05725090480237085,1,0.0,0,0.0,3.139453102137865
1,0.05471720688907149,1,0.0,0,0.0,2.421879481464198
0,0.009760227464565707,1,0.0,0,0.0,4.709195229597591
2,0.0926966016493332,1,0.0,0,0.0,3.3216853595970615
1,0.09032470341416744,1,0.0,0,0.0,2.5827534713663067
0,0.26594275549819907,1,0.0,0,0.0,2.824748506784627
2,0.12607835154865013,1,0.0,0,0.0,4.262204181093922
2,0.19729862232445264,1,0.0,0,0.0,3.160104295120731
2,0.16234370053518388,1,0.0,0,0.0,3.765276170496284
1,0.08144481591475337,1,0.0,0,0.0,3.461990013851114
0,0.11706289236001652,1,0.0,0,0.0,2.409884640094137
3,0.11695103619827651,1,0.0,0,0.0,2.2586397551916706
1,0.12860427737661378,1,0.0,0,0.0,2.732555707463363
43,0.901665833219516,37,1.0,1,0.0,0.26088699784699454
1,0.2516222676738503,1,0.0,0,0.0,3.940391179302109
1,0.021277676409345334,1,0.0,0,0.0,4.302299119722166
1,0.2288389421629896,1,0.0,1,0.0,3.8429495839194283
2,0.2871266121188989,1,0.0,0,0.0,2.857933844293293
4,0.03398232241375706,1,0.0,0,0.0,3.869184355213417
0,0.28145055541300434,1,0.0,0,0.0,3.00689056755209
73,0.8413535525177012,99,1.0,1,1.0,0.2118015025341587
1,0.084310042728336,1,0.0,0,0.0,4.2217006450347965
2,0.18695645972967112,1,0.0,0,0.0,3.350042831200297
1,0.2254327099517198,1,0.0,0,0.0,2.2100249290097755
2,0.12363566029633384,1,0.0,0,0.0,3.774873821507226
1,0.05615487307540834,1,0.0,0,0.0,3.164028654675861
3,0.03689627695157808,1,0.0,0,0.0,3.6127295734088145
3,0.22865920410821522,1,0.0,0,0.0,4.276143212964218
1,0.12352769612271283,1,0.0,0,0.0,4.105406467441719
2,0.18432256904209054,1,0.0,0,0.0,3.940072472199447
2,0.011771227013470864,1,0.0,0,0.0,3.44903386044543
0,0.03271234550696121,1,0.0,0,0.0,2.1795094005517246
5,0.17827926322324691,1,0.0,0,0.0,2.359359420471932
2,0.1403671951913567,1,0.0,0,0.0,3.530781044374854
2,0.24222497424708833,1,0.0,0,0.0,2.8921317342730277
2,0.23436418666300968,1,0.0,0,0.0,4.85170731343378
58,0.9063871742896846,18,1.0,1,1.0,0.377417713990582
1,0.2873718130866798,1,0.0,0,0.0,4.849118375543699
1,0.27561881836551816,1,0.0,0,0.0,4.840008170347772
5,0.049563777438272116,1,0.0,0,0.0,3.3018571903932084
0,0.030168097092135623,1,0.0,0,0.0,3.7246564841319088
3,0.11895680721961127,1,0.0,0,0.0,2.3529019830209554
2,0.10672291624345645,1,0.0,0,0.0,4.792384930885852
1,0.09810959668946236,1,1.0,0,0.0,3.5657641453861277
0,0.1701666221757846,1,0.0,0,0.0,3.957051295574393
2,0.13966754168571227,1,1.0,1,0.0,3.0785519610777756
1,0.030843535794841413,1,0.0,0,0.0,3.622548112865859
1,0.09627715404119443,1,0.0,0,0.0,2.0685500278427265
3,0.14039011888690742,1,0.0,0,0.0,4.168206253322992
1,0.08544725094913104,1,0.0,0,0.0,3.221359486844498
0,0.12694363211908768,1,0.0,0,0.0,3.2950014684165043
3,0.013287406255411792,1,0.0,0,0.0,4.901370698975427
0,0.0042598880123907775,1,1.0,0,0.0,4.337628214344601
2,0.04820086035092649,1,0.0,0,0.0,3.911746940167603
2,0.15469796919616982,1,1.0,0,0.0,4.3982112414564005
3,0.062372631622060526,1,0.0,0,0.0,4.650319397223692
0,0.22883235967068122,1,0.0,0,0.0,3.2411687610102997
2,0.11088356710813455,1,0.0,0,0.0,2.393795439258028
2,0.0511569840189376,1,1.0,0,0.0,4.099676882665643
2,0.2567872695300015,1,0.0,0,0.0,3.429558610750833
3,0.09386877491120124,1,0.0,0,0.0,2.06669037877161
2,0.2719984054416936,1,0.0,0,0.0,3.447209040846791
2,0.18969693842834826,1,1.0,0,0.0,2.34993374024703
49,0.8815576664330397,22,1.0,0,1.0,0.22265292720250943
3,0.1283235928915981,1,0.0,0,0.0,4.811795272216337
2,0.2777621011543437,1,0.0,0,0.0,4.204686123082742
2,0.058668677439329686,1,0.0,0,0.0,3.0073732087844003
1,0.22382588179810717,1,0.0,0,0.0,2.7659417800454413
3,0.2178467882972043,1,0.0,1,0.0,4.850416168377286
1,0.06916313863619722,1,0.0,0,0.0,4.085626135032097
5,0.19451478475141412,1,0.0,0,0.0,2.868362428288081
1,0.07676944602565487,1,0.0,0,0.0,2.851549289559151
1,0.06989302506739693,1,0.0,0,0.0,4.29148344547996
3,0.06703490384849788,1,1.0,0,0.0,4.466091972524992
3,0.25945775998468046,1,0.0,0,0.0,3.469091966216622
4,0.14880871017473837,1,0.0,0,0.0,2.734202774837705
3,0.2158142950320767,1,0.0,0,0.0,4.653916032670315
1,0.2919802995037184,1,0.0,0,0.0,3.8615873330099335
2,0.2142591031090212,1,0.0,0,0.0,4.180440528936975
0,0.11290781526619525,1,1.0,0,0.0,2.919407948170775
3,0.2899616869052192,1,1.0,0,0.0,3.7198835666730736
2,0.27879625224409244,1,0.0,1,0.0,3.600039550707444
2,0.07210260190509317,1,0.0,0,0.0,2.795452195700555
2,0.11882951022326846,1,1.0,0,0.0,4.546545552234538
58,0.9684479250909246,92,1.0,1,1.0,0.3527273563356771
3,0.04555040524277488,1,0.0,0,0.0,3.3582164858975907
2,0.16395471919690982,1,0.0,0,0.0,2.7693821204220397
3,0.15184251702261506,1,0.0,0,0.0,4.280539334256621
0,0.11291034673782224,1,0.0,0,0.0,3.8776399391559444
3,0.04047502370973598,1,0.0,0,0.0,4.749828720785721
1,0.1838155747528417,1,0.0,0,0.0,3.7936345902249484
49,0.8692603240576222,56,1.0,1,1.0,0.3396347946975026
3,0.21996086472915577,1,0.0,0,0.0,4.0025031639847235
0,0.27616531109125037,1,0.0,0,0.0,3.1433776206912207
1,0.030300609204721128,1,0.0,0,0.0,4.1371948800822835
2,0.1651510210824995,1,0.0,0,0.0,3.9711739990883665
69,0.9976331355590142,74,1.0,1,1.0,0.1178839273510135
3,0.20232160553114956,1,0.0,0,0.0,4.176783610472041
2,0.17474467511974875,1,0.0,0,0.0,3.2579734738756905
3,0.05763205227509718,1,0.0,0,0.0,2.923929445922092
1,0.003777862469243287,1,0.0,0,0.0,2.0670939275962033
1,0.25928308311129733,1,0.0,0,0.0,4.286185584723073
2,0.12602753472217695,1,0.0,0,0.0,2.2406170035553745
1,0.14049149514442105,1,0.0,0,0.0,2.6499646428942922
52,0.8581227636552462,27,1.0,1,0.0,0.34714283460452733
1,0.1404787715081823,1,0.0,1,0.0,2.5236882179006264
2,0.0303981034871737,1,0.0,0,0.0,2.041390512324777
74,0.9922471807682,63,1.0,0,1.0,0.3865502271484377
3,0.1814970581480137,1,0.0,0,0.0,3.3758121141527737
1,0.12326210168299641,1,0.0,0,0.0,4.962533754073174
4,0.1683050845916668,1,0.0,0,0.0,4.7545033850625735
3,0.0381360440340983,1,0.0,0,0.0,2.0924003241228193
2,0.19948149680664404,1,0.0,0,0.0,3.3484963065066915
2,0.06426140267247099,1,0.0,0,0.0,3.8032372476140677
3,0.1458045718278171,1,0.0,0,0.0,3.1827738707576194
2,0.2748450568193515,1,1.0,0,0.0,4.9488154485173235
0,0.0864962740772896,1,0.0,0,0.0,2.4689485086608705
1,0.13816308363868765,1,0.0,0,0.0,3.58761245398506
2,0.16141865933106778,1,0.0,0,0.0,2.784778326631554
3,0.24631273699830433,1,0.0,0,0.0,4.26895837552683
4,0.1405164763501588,1,0.0,0,0.0,2.436505863992717
1,0.08201833717475872,1,1.0,0,0.0,3.851755545298925
2,0.15272727725230642,1,0.0,0,0.0,4.299412295746752
4,0.2131348609993907,1,0.0,0,0.0,3.0689230731390573
0,0.14470612153070156,1,0.0,1,0.0,4.588072886086312
1,0.07957927225293311,1,0.0,0,0.0,2.1646431241346713
0,0.029929889411183595,1,0.0,1,0.0,3.01751465373798
3,0.292575953236395,1,1.0,0,0.0,3.459048229199724
1,0.10470903015546185,1,0.0,0,0.0,4.835075446488224
2,0.2651329289367332,1,0.0,0,0.0,3.554653606239268
4,0.07993146450611063,1,0.0,0,0.0,3.631735884149045
2,0.16373166584256513,1,0.0,0,0.0,2.8921926071850392
1,0.0358791390547342,1,0.0,0,0.0,4.668127155534872
1,0.1603698181803014,1,0.0,0,0.0,4.921864120534157
3,0.1611882105866152,1,0.0,0,0.0,4.966954472844171
3,0.24667528944736897,1,1.0,0,0.0,2.648806824920024
6,0.23384773625016955,1,0.0,0,0.0,2.802175587194932
61,0.9658805795538994,14,1.0,1,1.0,0.41774595298841166
3,0.04957043781000825,1,0.0,0,0.0,4.67158007814851
2,0.025126726774023934,1,0.0,0,0.0,4.943077305204556
1,0.26703385240102434,1,0.0,0,0.0,2.378916837010408
1,0.017645046274591413,1,0.0,0,0.0,2.3211011497808816
0,0.034640660302280864,1,0.0,0,0.0,2.652810818888611
2,0.2733559712219034,1,1.0,0,0.0,2.6424988494345127
0,0.003988623855299833,1,0.0,0,0.0,4.8548111182882225
3,0.030913141791452024,1,0.0,0,0.0,2.361696602343942
1,0.10810832206839878,1,1.0,0,0.0,2.5930969515240814
3,0.1245998412516853,1,0.0,0,0.0,4.746330860921329
54,0.9340562576300084,96,1.0,1,1.0,0.14990020363403259
2,0.058469700370526685,1,0.0,0,0.0,3.9671370921105837
1,0.17828687239270327,1,0.0,0,0.0,2.4943571875301007
4,0.248722422102884,1,0.0,0,0.0,2.628985517191401
4,0.2315990120194607,1,0.0,0,0.0,3.225710199444003
66,0.807686465420169,69,1.0,1,0.0,0.12976903015785038
1,0.1185167778851814,1,0.0,0,0.0,3.8308913145367
0,0.10011481073927171,1,0.0,0,0.0,2.5681961903313066
0,0.28163442321131765,1,0.0,0,0.0,4.5269527402537895
2,0.023524867284988392,1,1.0,0,0.0,3.647270663025462
2,0.02439049422619751,1,0.0,0,0.0,3.2820994241276473
61,0.8586440677309236,59,1.0,1,0.0,0.4329960952436748
4,0.1045790874175967,1,0.0,0,0.0,2.2929025551526188
2,0.08630118597493404,1,0.0,0,0.0,4.403990066092855
2,0.12944111323311036,1,0.0,0,0.0,4.025488212602058
50,0.8744209372455906,49,1.0,0,1.0,0.21102300072029717
2,0.021049271713655383,1,1.0,0,0.0,2.405161598346713
1,0.02037590542514055,1,0.0,0,0.0,2.619067987958711
2,0.1751620421479759,1,1.0,0,0.0,3.8287478112377094
2,0.27139466790038874,1,1.0,0,0.0,2.8778993369308585
1,0.220430587088964,1,0.0,0,0.0,2.624158890176388
2,0.10934286099188305,1,0.0,0,0.0,3.53408322991018
2,0.19204445433356165,1,0.0,0,0.0,4.226974644910773
62,0.8512847063435889,17,1.0,1,1.0,0.497547432326536
3,0.24259923445844822,1,0.0,0,0.0,4.865436847126664
3,0.23227070412106898,1,0.0,1,0.0,4.41118870886541
4,0.16467967014118315,1,0.0,0,0.0,4.705690914799829
1,0.08855322147324127,1,0.0,0,0.0,3.845286468178804
4,0.24060733909706322,1,0.0,0,0.0,3.626335041248191
1,0.24782761191071118,1,0.0,1,0.0,2.469597709846646
4,0.03056260279556887,1,0.0,0,0.0,3.7271941768288626
70,0.9860917224025012,45,1.0,1,1.0,0.38033823802990285
3,0.08747194661655261,1,0.0,0,0.0,3.4285491031126876
2,0.08053523163213756,1,0.0,1,0.0,4.178952541392347
0,0.18991021933322358,1,0.0,0,0.0,3.7709072015296194
3,0.1185928163094146,1,0.0,0,0.0,3.5766110264435937
63,0.9554923038237095,53,1.0,0,1.0,0.3835327764494709
2,0.03554428304267474,1,0.0,0,0.0,4.070381905141959
0,0.27625740779949665,1,0.0,0,0.0,4.581886345923838
3,0.06367119114261292,1,0.0,0,0.0,4.8182847519521275
0,0.1564971530156433,1,0.0,0,0.0,4.405134245490997
66,0.9058997769619597,15,1.0,1,0.0,0.30264085365168336
0,0.06761677354385505,1,0.0,0,0.0,2.5879206928519416
2,0.018042991943780205,1,0.0,0,0.0,4.875439346167615
2,0.13991322063623035,1,0.0,0,0.0,2.969363056513267
3,0.24271612867055453,1,0.0,0,0.0,4.236734372718199
5,0.18809795348709418,1,0.0,0,0.0,2.902514446844943
